39.9,0.51308,-2.4726
40,0.51308,-2.4726
40.1,0.51308,-2.4726
40.2,0.51308,-2.4726
40.3,0.51498,-2.4726
40.4,0.51498,-2.4726
40.5,0.51308,-2.4726
40.6,0.51308,-2.4726
40.7,0.51308,-2.4726
40.8,0.51689,-2.4726
40.9,0.51498,-2.4726
41,0.51308,-2.4726
41.1,0.51117,-2.4726
41.2,0.51117,-2.4726
41.3,0.51308,-2.4726
41.4,0.51498,-2.4726
41.5,0.51498,-2.4726
41.6,0.51117,-2.4726
41.7,0.51117,-2.4726
41.8,0.51117,-2.4726
41.9,0.51117,-2.4726
42,0.51117,-2.4726
42.1,0.51117,-2.4726
42.2,0.51117,-2.4726
42.3,0.51308,-2.4726
42.4,0.51308,-2.4726
42.5,0.51308,-2.4726
42.6,0.51117,-2.4726
42.7,0.50926,-2.4726
42.8,0.51117,-2.4726
42.9,0.51117,-2.4726
43,0.50926,-2.4726
43.1,0.51308,-2.4726
43.2,0.51308,-2.4726
43.3,0.51308,-2.4726
43.4,0.51308,-2.4726
43.5,0.51117,-2.4726
43.6,0.51117,-2.4726
43.7,0.51308,-2.4726
43.8,0.51117,-2.4726
43.9,0.51308,-2.4726
44,0.50926,-2.4726
44.1,0.51117,-2.4726
44.2,0.51117,-2.4726
44.3,0.51117,-2.4726
44.4,0.51308,-2.4726
44.5,0.51308,-2.4726
44.6,0.51117,-2.4726
44.7,0.51308,-2.4726
44.8,0.51117,-2.4726
44.9,0.51117,-2.4726
45,0.51117,-2.4726
45.1,0.51117,-2.4726
45.2,0.51117,-2.4726
45.3,0.51117,-2.4726
45.4,0.51117,-2.4726
45.5,0.51308,-2.4726
45.6,0.51308,-2.4726
45.7,0.51117,-2.4726
45.8,0.51117,-2.4726
45.9,0.50735,-2.4726
46,0.51117,-2.4726
46.1,0.51117,-2.4726
46.2,0.51308,-2.4726
46.3,0.51117,-2.4726
46.4,0.50926,-2.4726
46.5,0.51117,-2.4726
46.6,0.50926,-2.4726
46.7,0.51308,-2.4726
46.8,0.51308,-2.4726
46.9,0.50926,-2.4726
47,0.50926,-2.4726
47.1,0.51117,-2.4726
47.2,0.51117,-2.4726
47.3,0.51117,-2.4726
47.4,0.51308,-2.4726
47.5,0.51117,-2.4726
47.6,0.51308,-2.4726
47.7,0.51117,-2.4726
47.8,0.51308,-2.4726
47.9,0.51308,-2.4726
48,0.51117,-2.4726
48.1,0.51117,-2.4726
48.2,0.51117,-2.4726
48.3,0.51117,-2.4726
48.4,0.51498,-2.4726
48.5,0.51308,-2.4726
48.6,0.51308,-2.4726
48.7,0.51498,-2.4726
48.8,0.51498,-2.4726
48.9,0.51498,-2.4726
49,0.51498,-2.4726
49.1,0.51498,-2.4726
49.2,0.51498,-2.4726
49.3,0.51498,-2.4726
49.4,0.51308,-2.4726
49.5,0.51308,-2.4726
49.6,0.51308,-2.4726
49.7,0.51498,-2.4726
49.8,0.51498,-2.4726
49.9,0.51308,-2.4726
50,0.51308,-2.4726
50.1,0.51308,-2.4726
50.2,0.51498,-2.4726
50.3,0.51308,-2.4726
50.4,0.51308,-2.4726
50.5,0.51117,-2.4726
50.6,0.51498,-2.4726
50.7,0.51498,-2.4726
50.8,0.51308,-2.4726
50.9,0.51308,-2.4726
51,0.51308,-2.4726
51.1,0.51308,-2.4726
51.2,0.51308,-2.4726
51.3,0.51308,-2.4726
51.4,0.51308,-2.4726
51.5,0.51689,-2.4726
51.6,0.51308,-2.4726
51.7,0.51308,-2.4726
51.8,0.51308,-2.4726
51.9,0.51498,-2.4726
52,0.51308,-2.4726
52.1,0.51498,-2.4726
52.2,0.51117,-2.4726
52.3,0.51117,-2.4726
52.4,0.51498,-2.4726
52.5,0.51308,-2.4726
52.6,0.51117,-2.4726
52.7,0.51117,-2.4726
52.8,0.51308,-2.4726
52.9,0.51498,-2.4726
53,0.51308,-2.4726
53.1,0.51117,-2.4726
53.2,0.50926,-2.4726
53.3,0.51308,-2.4726
53.4,0.51117,-2.4726
53.5,0.51117,-2.4726
53.6,0.51117,-2.4726
53.7,0.50926,-2.4726
53.8,0.50926,-2.4726
53.9,0.51117,-2.4726
54,0.51308,-2.4726
54.1,0.51117,-2.4726
54.2,0.51308,-2.4726
54.3,0.51117,-2.4726
54.4,0.51308,-2.4726
54.5,0.51308,-2.4726
54.6,0.51308,-2.4726
54.7,0.51308,-2.4726
54.8,0.51117,-2.4726
54.9,0.51117,-2.4726
55,0.51308,-2.4726
55.1,0.51117,-2.4726
55.2,0.51117,-2.4726
55.3,0.51117,-2.4726
55.4,0.50926,-2.4726
55.5,0.51117,-2.4726
55.6,0.51117,-2.4726
55.7,0.51117,-2.4726
55.8,0.51308,-2.4726
55.9,0.51117,-2.4726
56,0.51308,-2.4726
56.1,0.51117,-2.4726
56.2,0.51308,-2.4726
56.3,0.51117,-2.4726
56.4,0.51117,-2.4726
56.5,0.51117,-2.4726
56.6,0.51308,-2.4726
56.7,0.51117,-2.4726
56.8,0.50926,-2.4726
56.9,0.51117,-2.4726
57,0.51117,-2.4726
57.1,0.51117,-2.4726
57.2,0.51117,-2.4726
57.3,0.51117,-2.4726
57.4,0.51117,-2.4726
57.5,0.51117,-2.4726
57.6,0.51117,-2.4726
57.7,0.50926,-2.4726
57.8,0.51117,-2.4726
57.9,0.51117,-2.4726
58,0.50926,-2.4726
58.1,0.51308,-2.4726
58.2,0.51117,-2.4726
58.3,0.51117,-2.4726
58.4,0.51117,-2.4726
58.5,0.50926,-2.4726
58.6,0.51117,-2.4726
58.7,0.51117,-2.4726
58.8,0.51117,-2.4726
58.9,0.51117,-2.4726
59,0.51117,-2.4726
59.1,0.51308,-2.4726
59.2,0.51117,-2.4726
59.3,0.51117,-2.4726
59.4,0.51117,-2.4726
59.5,0.51117,-2.4726
59.6,0.51308,-2.4726
59.7,0.51117,-2.4726
59.8,0.51308,-2.4726
59.9,0.51308,-2.4726
60,0.51117,-2.4726
60.1,0.51308,-2.4726
60.2,0.51117,-2.4726
60.3,0.51308,-2.4726
60.4,0.51308,-2.4726
60.5,0.51308,-2.4726
60.6,0.51308,-2.4726
60.7,0.50926,-2.4726
60.8,0.51308,-2.4726
60.9,0.51117,-2.4726
61,0.51117,-2.4726
61.1,0.50926,-2.4726
61.2,0.51117,-2.4726
61.3,0.51117,-2.4726
61.4,0.51117,-2.4726
61.5,0.51117,-2.4726
61.6,0.50926,-2.4726
61.7,0.51117,-2.4726
61.8,0.50926,-2.4726
61.9,0.51308,-2.4726
62,0.50926,-2.4726
62.1,0.51308,-2.4726
62.2,0.51117,-2.4726
62.3,0.51117,-2.4726
62.4,0.51117,-2.4726
62.5,0.51308,-2.4726
62.6,0.51117,-2.4726
62.7,0.51117,-2.4726
62.8,0.50926,-2.4726
62.9,0.51117,-2.4726
63,0.51308,-2.4726
63.1,0.50926,-2.4726
63.2,0.51117,-2.4726
63.3,0.51308,-2.4726
63.4,0.51117,-2.4726
63.5,0.51117,-2.4726
63.6,0.51117,-2.4726
63.7,0.51117,-2.4726
63.8,0.51308,-2.4726
63.9,0.51308,-2.4726
64,0.51308,-2.4726
64.1,0.51117,-2.4726
64.2,0.51117,-2.4726
64.3,0.51689,-2.4726
64.4,0.51308,-2.4726
64.5,0.51498,-2.4726
64.6,0.51117,-2.4726
64.7,0.51308,-2.4726
64.8,0.51117,-2.4726
64.9,0.51498,-2.4726
65,0.51498,-2.4726
65.1,0.51117,-2.4726
65.2,0.51308,-2.4726
65.3,0.51498,-2.4726
65.4,0.51498,-2.4726
65.5,0.51498,-2.4726
65.6,0.51498,-2.4726
65.7,0.51308,-2.4726
65.8,0.51308,-2.4726
65.9,0.51498,-2.4726
66,0.51498,-2.4726
66.1,0.51498,-2.4726
66.2,0.51498,-2.4726
66.3,0.51308,-2.4726
66.4,0.51498,-2.4726
66.5,0.51498,-2.4726
66.6,0.51498,-2.4726
66.7,0.51498,-2.4726
66.8,0.51308,-2.4726
66.9,0.51308,-2.4726
67,0.51308,-2.4726
67.1,0.51308,-2.4726
67.2,0.51308,-2.4726
67.3,0.51308,-2.4726
67.4,0.51117,-2.4726
67.5,0.51308,-2.4726
67.6,0.51308,-2.4726
67.7,0.51117,-2.4726
67.8,0.51308,-2.4726
67.9,0.51117,-2.4726
68,0.51117,-2.4726
68.1,0.51308,-2.4726
68.2,0.51117,-2.4726
68.3,0.51308,-2.4726
68.4,0.51117,-2.4726
68.5,0.51308,-2.4726
68.6,0.51308,-2.4726
68.7,0.51308,-2.4726
68.8,0.51308,-2.4726
68.9,0.51308,-2.4726
69,0.51308,-2.4726
69.1,0.51308,-2.4726
69.2,0.51117,-2.4726
69.3,0.51308,-2.4726
69.4,0.51308,-2.4726
69.5,0.51498,-2.4726
69.6,0.51308,-2.4726
69.7,0.51498,-2.4726
69.8,0.51308,-2.4726
69.9,0.51498,-2.4726
70,0.51308,-2.4726
70.1,0.51308,-2.4726
70.2,0.51498,-2.4726
70.3,0.51308,-2.4726
70.4,0.51308,-2.4726
70.5,0.51308,-2.4726
70.6,0.51498,-2.4726
70.7,0.51498,-2.4726
70.8,0.51308,-2.4726
70.9,0.51498,-2.4726
71,0.51308,-2.4726
71.1,0.51498,-2.4726
71.2,0.51308,-2.4726
71.3,0.51308,-2.4726
71.4,0.51498,-2.4726
71.5,0.51117,-2.4726
71.6,0.51308,-2.4726
71.7,0.51498,-2.4726
71.8,0.51308,-2.4726
71.9,0.51117,-2.4726
72,0.51308,-2.4726
72.1,0.51308,-2.4726
72.2,0.51308,-2.4726
72.3,0.51308,-2.4726
72.4,0.51308,-2.4726
72.5,0.51308,-2.4726
72.6,0.51498,-2.4726
72.7,0.51308,-2.4726
72.8,0.51308,-2.4726
72.9,0.51308,-2.4726
73,0.51308,-2.4726
73.1,0.51308,-2.4726
73.2,0.51308,-2.4726
73.3,0.51498,-2.4726
73.4,0.51117,-2.4726
73.5,0.51308,-2.4726
73.6,0.51308,-2.4726
73.7,0.51117,-2.4726
73.8,0.51308,-2.4726
73.9,0.51308,-2.4726
74,0.51308,-2.4726
74.1,0.51117,-2.4726
74.2,0.51498,-2.4726
74.3,0.51308,-2.4726
74.4,0.51498,-2.4726
74.5,0.51498,-2.4726
74.6,0.51308,-2.4726
74.7,0.51308,-2.4726
74.8,0.51689,-2.4726
74.9,0.51498,-2.4726
75,0.51498,-2.4726
75.1,0.51308,-2.4726
75.2,0.51689,-2.4726
75.3,0.51308,-2.4726
75.4,0.51308,-2.4726
75.5,0.51498,-2.4726
75.6,0.51117,-2.4726
75.7,0.51498,-2.4726
75.8,0.51308,-2.4726
75.9,0.51308,-2.4726
76,0.51308,-2.4726
76.1,0.51117,-2.4726
76.2,0.51117,-2.4726
76.3,0.51308,-2.4726
76.4,0.51308,-2.4726
76.5,0.51117,-2.4726
76.6,0.51308,-2.4726
76.7,0.51117,-2.4726
76.8,0.51308,-2.4726
76.9,0.51498,-2.4726
77,0.51308,-2.4726
77.1,0.51308,-2.4726
77.2,0.51117,-2.4726
77.3,0.51117,-2.4726
77.4,0.51117,-2.4726
77.5,0.51117,-2.4726
77.6,0.51117,-2.4726
77.7,0.51117,-2.4726
77.8,0.51308,-2.4726
77.9,0.51308,-2.4726
78,0.51117,-2.4726
78.1,0.51117,-2.4726
78.2,0.51308,-2.4726
78.3,0.51117,-2.4726
78.4,0.51117,-2.4726
78.5,0.51117,-2.4726
78.6,0.51308,-2.4726
78.7,0.51117,-2.4726
78.8,0.51308,-2.4726
78.9,0.51308,-2.4726
79,0.51308,-2.4726
79.1,0.51308,-2.4726
79.2,0.51117,-2.4726
79.3,0.50926,-2.4726
79.4,0.51308,-2.4726
79.5,0.51117,-2.4726
79.6,0.51308,-2.4726
79.7,0.51308,-2.4726
79.8,0.51498,-2.4726
79.9,0.50926,-2.4726
80,0.51117,-2.4726
80.1,0.51498,-2.4726
80.2,0.51117,-2.4726
80.3,0.50926,-2.4726
80.4,0.51308,-2.4726
80.5,0.51117,-2.4726
80.6,0.51308,-2.4726
80.7,0.51308,-2.4726
80.8,0.51117,-2.4726
80.9,0.51117,-2.4726
81,0.51117,-2.4726
81.1,0.51308,-2.4726
81.2,0.51117,-2.4726
81.3,0.51308,-2.4726
81.4,0.51308,-2.4726
81.5,0.51308,-2.4726
81.6,0.51308,-2.4726
81.7,0.51117,-2.4726
81.8,0.51308,-2.4726
81.9,0.51117,-2.4726
82,0.51308,-2.4726
82.1,0.51117,-2.4726
82.2,0.51308,-2.4726
82.3,0.51308,-2.4726
82.4,0.51117,-2.4726
82.5,0.51117,-2.4726
82.6,0.51117,-2.4726
82.7,0.51308,-2.4726
82.8,0.51308,-2.4726
82.9,0.51117,-2.4726
83,0.51308,-2.4726
83.1,0.51308,-2.4726
83.2,0.51117,-2.4726
83.3,0.51117,-2.4726
83.4,0.51117,-2.4726
83.5,0.51498,-2.4726
83.6,0.51308,-2.4726
83.7,0.51117,-2.4726
83.8,0.51117,-2.4726
83.9,0.51308,-2.4726
84,0.51308,-2.4726
84.1,0.51308,-2.4726
84.2,0.51117,-2.4726
84.3,0.51117,-2.4726
84.4,0.51308,-2.4726
84.5,0.51117,-2.4726
84.6,0.51117,-2.4726
84.7,0.51308,-2.4726
84.8,0.51308,-2.4726
84.9,0.51117,-2.4726
85,0.51308,-2.4726
85.1,0.51308,-2.4726
85.2,0.51308,-2.4726
85.3,0.50926,-2.4726
85.4,0.51308,-2.4726
85.5,0.51117,-2.4726
85.6,0.50926,-2.4726
85.7,0.51117,-2.4726
85.8,0.51117,-2.4726
85.9,0.50926,-2.4726
86,0.51117,-2.4726
86.1,0.51117,-2.4726
86.2,0.51117,-2.4726
86.3,0.51117,-2.4726
86.4,0.50926,-2.4726
86.5,0.51308,-2.4726
86.6,0.50926,-2.4726
86.7,0.51117,-2.4726
86.8,0.51117,-2.4726
86.9,0.51117,-2.4726
87,0.51117,-2.4726
87.1,0.51117,-2.4726
87.2,0.50926,-2.4726
87.3,0.51117,-2.4726
87.4,0.51117,-2.4726
87.5,0.50735,-2.4726
87.6,0.50926,-2.4726
87.7,0.51117,-2.4726
87.8,0.50926,-2.4726
87.9,0.50926,-2.4726
88,0.50735,-2.4726
88.1,0.51117,-2.4726
88.2,0.51117,-2.4726
88.3,0.51117,-2.4726
88.4,0.51308,-2.4726
88.5,0.51117,-2.4726
88.6,0.51117,-2.4726
88.7,0.50926,-2.4726
88.8,0.51308,-2.4726
88.9,0.50735,-2.4726
89,0.51117,-2.4726
89.1,0.51117,-2.4726
89.2,0.51117,-2.4726
89.3,0.51308,-2.4726
89.4,0.51117,-2.4726
89.5,0.51308,-2.4726
89.6,0.51117,-2.4726
89.7,0.50926,-2.4726
89.8,0.51117,-2.4726
89.9,0.50735,-2.4726
90,0.51117,-2.4726
90.1,0.51117,-2.4726
90.2,0.51117,-2.4726
90.3,0.50926,-2.4726
90.4,0.51117,-2.4726
90.5,0.51117,-2.4726
90.6,0.51117,-2.4726
90.7,0.51308,-2.4726
90.8,0.51308,-2.4726
90.9,0.50926,-2.4726
91,0.51117,-2.4726
91.1,0.50926,-2.4726
91.2,0.51117,-2.4726
91.3,0.51308,-2.4726
91.4,0.51117,-2.4726
91.5,0.51308,-2.4726
91.6,0.51117,-2.4726
91.7,0.51117,-2.4726
91.8,0.51117,-2.4726
91.9,0.50926,-2.4726
92,0.50926,-2.4726
92.1,0.50926,-2.4726
92.2,0.51308,-2.4726
92.3,0.51117,-2.4726
92.4,0.50926,-2.4726
92.5,0.50926,-2.4726
92.6,0.50735,-2.4726
92.7,0.51117,-2.4726
92.8,0.51117,-2.4726
92.9,0.51117,-2.4726
93,0.51117,-2.4726
93.1,0.51117,-2.4726
93.2,0.51117,-2.4726
93.3,0.51117,-2.4726
93.4,0.51117,-2.4726
93.5,0.51308,-2.4726
93.6,0.50926,-2.4726
93.7,0.51308,-2.4726
93.8,0.51117,-2.4726
93.9,0.51117,-2.4726
94,0.51117,-2.4726
94.1,0.51117,-2.4726
94.2,0.50926,-2.4726
94.3,0.51308,-2.4726
94.4,0.50926,-2.4726
94.5,0.51308,-2.4726
